benchmark,tsan-races,tsan-usertime,tsan-systime,tsan-time,tsan-maxmem,helgrind-races,helgrind-usertime,helgrind-systime,helgrind-time,helgrind-maxmem,vamos-races,vamos-usertime,vamos-systime,vamos-time,vamos-maxmem,vamos-eventsnum,vamos-dropped,vamos-holes
stack_longer-2.i , 0,0.0,0.0,0.0,22196,0,0.29,0.0,0.3,66940,16,0.0,0.0,0.04,1788,5206,7642,2
stack_longer-2.i , 0,0.0,0.0,0.0,22388,0,0.27,0.02,0.3,66920,32,0.0,0.0,0.04,1840,5206,5952,2
stack_longer-2.i , 0,0.0,0.0,0.0,21952,0,0.25,0.01,0.26,66844,30,0.0,0.0,0.04,1820,5206,5952,2
stack_longer-2.i , 0,0.0,0.0,0.0,24168,0,0.25,0.01,0.26,66844,32,0.0,0.0,0.04,1860,5206,7422,2
stack_longer-2.i , 0,0.0,0.0,0.0,21396,0,0.25,0.0,0.26,66844,4,0.0,0.0,0.04,1836,5206,6402,3
stack_longer-2.i , 0,0.0,0.0,0.0,21572,0,0.23,0.02,0.25,66844,0,0.0,0.0,0.04,1832,5206,7233,3
stack_longer-2.i , 0,0.0,0.0,0.0,22664,0,0.24,0.01,0.26,66840,10,0.0,0.0,0.04,1808,5206,6061,4
stack_longest-1.i , 0,0.0,0.0,0.0,22320,0,0.25,0.01,0.26,67680,10,0.0,0.0,0.04,1812,11206,19330,3
stack_longest-1.i , 0,0.0,0.0,0.0,22264,0,0.25,0.01,0.27,67676,0,0.0,0.0,0.04,1804,11206,19330,3
stack_longest-1.i , 0,0.0,0.0,0.0,22584,0,0.24,0.01,0.26,67680,0,0.0,0.0,0.04,1788,11206,15465,3
stack_longest-1.i , 0,0.0,0.0,0.0,22840,0,0.25,0.01,0.26,67680,40,0.0,0.0,0.04,1800,11206,16599,4
stack_longest-1.i , 0,0.0,0.0,0.0,22112,0,0.25,0.01,0.26,68720,25,0.0,0.0,0.04,1820,11206,19560,2
stack_longest-1.i , 0,0.0,0.0,0.0,23096,0,0.24,0.02,0.27,67680,7,0.0,0.0,0.04,1816,11206,14304,4
stack_longest-1.i , 0,0.0,0.0,0.0,21848,0,0.25,0.01,0.27,67680,7,0.0,0.0,0.04,1808,11206,19330,3
stack_longest-1.i , 0,0.0,0.0,0.0,22304,0,0.25,0.01,0.26,67680,61,0.0,0.0,0.04,1812,11206,19328,2
stack_longest-2.i , 0,0.0,0.0,0.0,23012,0,0.25,0.01,0.27,67060,8,0.0,0.0,0.04,1812,10002,16922,3
stack_longest-2.i , 0,0.0,0.0,0.0,22076,0,0.25,0.01,0.27,67056,8,0.0,0.0,0.04,1820,10406,18230,2
stack_longest-2.i , 0,0.0,0.0,0.0,22668,0,0.23,0.03,0.27,67056,34,0.0,0.0,0.04,1800,10274,13688,2
stack_longest-2.i , 0,0.0,0.0,0.0,22444,0,0.24,0.02,0.26,67056,14,0.0,0.0,0.04,1856,10406,13767,4
stack_longest-2.i , 0,0.0,0.0,0.0,21932,0,0.25,0.01,0.29,67056,12,0.0,0.0,0.04,1808,10406,16484,4
stack_longest-2.i , 0,0.0,0.0,0.0,22172,0,0.24,0.01,0.26,67056,0,0.0,0.0,0.04,1776,10406,14825,4
stack_longest-2.i , 0,0.0,0.0,0.0,22312,0,0.26,0.0,0.28,67048,0,0.0,0.0,0.04,1816,10174,14869,4
stack_longest-2.i , 0,0.0,0.0,0.0,22532,0,0.25,0.0,0.26,67060,0,0.0,0.0,0.04,1824,10310,17538,3
stack_longest-2.i , 0,0.0,0.0,0.0,21796,0,0.24,0.01,0.26,67060,10,0.0,0.0,0.04,1792,10186,17288,2
stack_longest-2.i , 0,0.0,0.0,0.0,21668,0,0.24,0.01,0.26,67060,4,0.0,0.0,0.04,1832,8770,11442,2
stateful01-2.i , 0,0.0,0.0,0.0,22796,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,1816,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22148,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,2804,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22004,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,1820,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22092,0,0.22,0.02,0.25,62688,0,0.0,0.0,0.04,1860,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22124,0,0.23,0.02,0.25,62688,0,0.0,0.0,0.04,1788,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,23032,0,0.24,0.01,0.25,63712,0,0.0,0.0,0.04,1808,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22272,0,0.25,0.0,0.26,62688,0,0.0,0.0,0.04,2744,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22452,0,0.25,0.01,0.27,62684,0,0.0,0.0,0.04,1804,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,23148,0,0.25,0.01,0.26,62688,0,0.0,0.0,0.04,1816,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22384,0,0.23,0.02,0.25,62684,0,0.0,0.0,0.04,1792,21,0,0
sync01.i , 0,0.0,0.0,0.0,22852,0,0.24,0.0,0.25,63792,1,0.0,0.0,0.04,1816,16,0,0
sync01.i , 0,0.0,0.0,0.0,23172,0,0.24,0.01,0.25,63792,2,0.0,0.0,0.04,1888,17,0,0
sync01.i , 0,0.0,0.0,0.0,21560,0,0.23,0.01,0.25,63792,2,0.0,0.0,0.04,1864,17,0,0
sync01.i , 0,0.0,0.0,0.0,21788,0,0.25,0.0,0.26,63788,2,0.0,0.0,0.04,1892,17,0,0
sync01.i , 0,0.0,0.0,0.0,22156,0,0.25,0.02,0.27,63792,2,0.0,0.0,0.04,1792,17,0,0
sync01.i , 0,0.0,0.0,0.0,22924,0,0.23,0.02,0.25,63792,2,0.0,0.0,0.04,1840,17,0,0
sync01.i , 0,0.0,0.0,0.0,21640,0,0.25,0.01,0.26,63792,2,0.0,0.0,0.04,1960,17,0,0
sync01.i , 0,0.0,0.0,0.0,21968,0,0.24,0.01,0.26,63792,2,0.0,0.0,0.04,1812,17,0,0
sync01.i , 0,0.0,0.0,0.0,22768,0,0.24,0.01,0.25,63788,2,0.0,0.0,0.04,1804,17,0,0
sync01.i , 0,0.0,0.0,0.0,22580,0,0.24,0.01,0.25,63792,2,0.0,0.0,0.04,1820,17,0,0
triangular-1.i , 0,0.0,0.0,0.14,25168,0,0.25,0.01,0.28,66324,1,0.0,0.0,0.04,1968,24,0,0
triangular-1.i , 0,0.0,0.0,1.15,24988,0,0.24,0.02,0.26,66336,1,0.0,0.0,0.04,1900,24,0,0
triangular-1.i , 0,0.0,0.0,1.14,24976,0,0.25,0.01,0.27,66336,1,0.0,0.0,0.04,1964,24,0,0
triangular-1.i , 0,0.0,0.0,1.14,25668,0,0.24,0.02,0.26,66336,6,0.0,0.0,0.04,1688,24,0,0
triangular-1.i , 0,0.0,0.01,1.14,24740,0,0.26,0.0,0.28,65292,1,0.0,0.0,0.04,3832,24,0,0
triangular-1.i , 0,0.0,0.01,1.14,25208,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,1924,24,0,0
triangular-1.i , 0,0.0,0.01,1.15,24900,0,0.26,0.01,0.27,66336,1,0.0,0.0,0.04,1816,24,0,0
triangular-1.i , 0,0.0,0.01,1.14,25404,0,0.25,0.01,0.26,65296,1,0.0,0.0,0.04,1800,24,0,0
triangular-1.i , 0,0.0,0.0,1.14,25572,0,0.24,0.01,0.26,65292,1,0.0,0.0,0.04,3900,24,0,0
triangular-1.i , 0,0.0,0.0,1.16,25100,0,0.26,0.0,0.27,65296,1,0.0,0.0,0.04,1828,24,0,0
triangular-2.i , 0,0.0,0.0,0.14,25828,0,0.24,0.01,0.26,66328,1,0.0,0.0,0.04,1964,24,0,0
triangular-2.i , 0,0.0,0.01,1.14,27008,0,0.25,0.01,0.26,65292,1,0.0,0.0,0.04,1812,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,25288,0,0.25,0.01,0.26,66344,1,0.0,0.0,0.04,3832,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,25340,0,0.24,0.02,0.26,65292,1,0.0,0.0,0.04,1944,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,25520,0,0.23,0.03,0.26,65296,1,0.0,0.0,0.04,1800,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,24276,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,1876,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,24896,0,0.25,0.0,0.26,65296,1,0.0,0.0,0.04,1796,24,0,0
triangular-2.i , 0,0.0,0.0,0.14,25784,0,0.24,0.01,0.26,66336,1,0.0,0.0,0.04,1896,24,0,0
triangular-2.i , 0,0.0,0.0,1.16,24516,0,0.24,0.01,0.26,66332,1,0.0,0.0,0.04,1956,24,0,0
triangular-2.i , 0,0.0,0.0,1.16,25512,0,0.25,0.01,0.27,65296,5,0.0,0.0,0.04,1824,24,0,0
triangular-longer-1.i , 0,0.0,0.01,1.14,24632,0,0.24,0.02,0.26,65296,0,0.0,0.0,0.04,1812,24,0,0
triangular-longer-1.i , 0,0.0,0.01,1.15,24480,0,0.25,0.01,0.26,64196,1,0.0,0.0,0.04,1952,44,0,0
triangular-longer-1.i , 0,0.0,0.01,1.16,24528,0,0.24,0.01,0.26,64196,0,0.0,0.0,0.04,1712,24,0,0
triangular-longer-1.i , 0,0.0,0.0,1.16,25956,0,0.24,0.01,0.28,65376,1,0.0,0.0,0.04,1816,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.15,24660,0,0.25,0.01,0.26,65304,1,0.0,0.0,0.04,1812,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.14,24748,0,0.24,0.02,0.26,64192,1,0.0,0.0,0.04,1892,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.14,24500,0,0.24,0.01,0.26,64196,1,0.0,0.0,0.04,1816,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.16,27104,0,0.26,0.01,0.27,65220,1,0.0,0.0,0.04,1868,44,0,0
triangular-longer-1.i , 0,0.0,0.01,1.15,24496,0,0.24,0.01,0.26,64196,1,0.0,0.0,0.04,1696,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.15,25248,0,0.25,0.01,0.26,65288,1,0.0,0.0,0.04,1808,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.14,24640,0,0.26,0.0,0.26,65296,1,0.0,0.0,0.04,1952,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.15,24988,0,0.25,0.01,0.26,64196,0,0.0,0.0,0.04,1700,24,0,0
triangular-longer-2.i , 0,0.0,0.01,1.14,26092,0,0.24,0.01,0.26,64196,1,0.0,0.0,0.04,1668,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.15,31500,0,0.24,0.01,0.26,64196,1,0.0,0.0,0.04,1964,44,0,0
triangular-longer-2.i , 0,0.0,0.01,1.14,24840,0,0.25,0.01,0.26,64196,1,0.0,0.0,0.04,1812,44,0,0
triangular-longer-2.i , 0,0.0,0.01,1.16,24324,0,0.26,0.01,0.28,65376,1,0.0,0.0,0.04,2032,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.15,25204,0,0.24,0.01,0.26,65244,10,0.0,0.0,0.04,1708,36,0,0
triangular-longer-2.i , 0,0.0,0.0,1.15,25860,0,0.24,0.01,0.26,65248,1,0.0,0.0,0.04,1912,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.14,25804,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,1916,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.14,25996,0,0.25,0.0,0.26,64192,1,0.0,0.0,0.04,1932,44,0,0
triangular-longest-1.i , 0,0.0,0.01,1.14,24812,0,0.25,0.01,0.26,64224,1,0.0,0.0,0.04,1812,84,0,0
triangular-longest-1.i , 0,0.0,0.01,1.16,25364,0,0.24,0.01,0.26,64224,1,0.0,0.0,0.04,1868,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,25996,0,0.25,0.01,0.26,65280,1,0.0,0.0,0.04,1964,84,0,0
triangular-longest-1.i , 0,0.0,0.01,1.15,24668,0,0.25,0.01,0.26,64224,1,0.0,0.0,0.04,1852,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,25144,0,0.24,0.02,0.26,64224,1,0.0,0.0,0.04,1792,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,24748,0,0.25,0.02,0.27,65240,1,0.0,0.0,0.04,1868,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,25312,0,0.24,0.01,0.26,65296,0,0.0,0.0,0.04,1872,44,0,0
triangular-longest-1.i , 0,0.0,0.01,1.14,24508,0,0.25,0.01,0.26,64220,1,0.0,0.0,0.04,1880,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,25800,0,0.24,0.01,0.26,64224,1,0.0,0.0,0.04,1912,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,25476,0,0.25,0.01,0.26,64224,1,0.0,0.0,0.04,3944,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.15,24420,0,0.24,0.02,0.26,65296,1,0.0,0.0,0.04,1712,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,24336,0,0.26,0.01,0.27,65284,1,0.0,0.0,0.04,1876,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.15,24588,0,0.24,0.01,0.26,65284,1,0.0,0.0,0.04,1968,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,25372,0,0.25,0.01,0.26,64224,36,0.0,0.0,0.04,1728,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.14,25788,0,0.24,0.01,0.26,64220,1,0.0,0.0,0.04,1932,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.14,25220,0,0.24,0.02,0.26,64220,1,0.0,0.0,0.04,1944,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.15,25604,0,0.24,0.01,0.26,64224,1,0.0,0.0,0.04,1784,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.16,24764,0,0.24,0.02,0.26,65284,1,0.0,0.0,0.04,1788,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.14,26116,0,0.24,0.01,0.26,65300,1,0.0,0.0,0.04,1932,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.14,25928,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,1864,84,0,0
twostage_3-2.i , 1,0.01,0.15,0.16,24000,1,0.24,0.01,0.26,61752,0,0.0,0.0,0.04,1824,55,0,0
twostage_3-2.i , 1,0.0,0.15,0.15,24768,1,0.23,0.02,0.26,62696,0,0.0,0.0,0.04,1792,55,0,0
twostage_3-2.i , 1,0.03,0.12,0.15,23676,1,0.24,0.01,0.28,62704,0,0.0,0.0,0.04,1808,55,0,0
twostage_3-2.i , 1,0.03,0.11,0.14,24800,1,0.25,0.01,0.26,62700,0,0.0,0.0,0.04,1852,55,0,0
twostage_3-2.i , 1,0.02,0.12,0.14,23052,1,0.24,0.01,0.25,61756,0,0.0,0.0,0.04,1848,55,0,0
twostage_3-2.i , 1,0.01,0.13,0.14,23216,1,0.23,0.02,0.25,61752,0,0.0,0.0,0.04,2740,55,0,0
twostage_3-2.i , 1,0.02,0.12,0.14,24096,1,0.22,0.02,0.25,62708,0,0.0,0.0,0.04,1792,55,0,0
twostage_3-2.i , 1,0.01,0.12,0.14,29932,1,0.23,0.01,0.26,62704,0,0.0,0.0,0.04,1796,55,0,0
twostage_3-2.i , 1,0.02,0.11,0.14,23696,1,0.24,0.0,0.25,62696,0,0.0,0.0,0.04,1828,55,0,0
twostage_3-2.i , 1,0.02,0.13,0.15,24572,1,0.24,0.01,0.27,62704,0,0.0,0.0,0.04,1852,55,0,0
twostage_3.i , 1,0.03,0.11,0.14,23508,1,0.22,0.03,0.26,61756,0,0.0,0.0,0.04,1816,57,0,0
twostage_3.i , 1,0.01,0.14,0.15,24452,1,0.24,0.01,0.25,62696,0,0.0,0.0,0.04,1876,57,0,0
twostage_3.i , 1,0.02,0.13,0.15,24444,1,0.24,0.01,0.25,61748,0,0.0,0.0,0.04,1788,57,0,0
twostage_3.i , 1,0.04,0.1,0.14,23200,1,0.22,0.02,0.25,61748,0,0.0,0.0,0.04,1808,57,0,0
twostage_3.i , 1,0.02,0.11,0.14,23816,1,0.22,0.02,0.25,61752,0,0.0,0.0,0.04,1836,57,0,0
twostage_3.i , 1,0.0,0.13,0.14,23152,1,0.25,0.01,0.26,62704,0,0.0,0.0,0.04,2740,57,0,0
twostage_3.i , 1,0.02,0.11,0.14,24688,1,0.24,0.01,0.25,61756,0,0.0,0.0,0.04,1820,57,0,0
twostage_3.i , 1,0.01,0.12,0.14,24688,1,0.22,0.02,0.26,61752,0,0.0,0.0,0.04,1852,57,0,0
twostage_3.i , 1,0.02,0.12,0.14,24616,1,0.23,0.01,0.25,61756,0,0.0,0.0,0.04,1808,57,0,0
twostage_3.i , 1,0.03,0.13,0.16,22996,1,0.24,0.01,0.25,62708,0,0.0,0.0,0.04,1824,57,0,0
bigshot_p.i , 2,0.0,0.0,0.14,26428,2,0.25,0.0,0.26,62672,0,0.0,0.0,0.04,1832,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25764,2,0.23,0.01,0.25,62676,0,0.0,0.0,0.04,1804,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25760,2,0.24,0.01,0.25,62672,0,0.0,0.0,0.04,1840,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25800,2,0.23,0.01,0.25,62676,0,0.0,0.0,0.04,1860,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25100,2,0.24,0.0,0.25,62676,0,0.0,0.0,0.04,1832,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25532,2,0.22,0.02,0.25,62672,0,0.0,0.0,0.04,1860,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25380,2,0.24,0.01,0.26,62672,0,0.0,0.0,0.04,1788,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,26268,2,0.23,0.01,0.25,62676,0,0.0,0.0,0.04,1956,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24784,0,0.25,0.01,0.26,61668,0,0.0,0.0,0.04,1944,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24120,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1940,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23208,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1792,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24476,0,0.24,0.01,0.25,61668,0,0.0,0.0,0.04,1940,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23984,0,0.24,0.01,0.26,61672,0,0.0,0.0,0.04,1872,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23552,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1784,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24276,0,0.24,0.01,0.26,61668,0,0.0,0.0,0.04,1760,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24088,0,0.24,0.01,0.26,61668,0,0.0,0.0,0.04,1796,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24028,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1772,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24008,0,0.24,0.01,0.26,61668,0,0.0,0.0,0.04,1804,12,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24080,0,0.24,0.0,0.25,61676,0,0.0,0.0,0.04,1816,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24252,0,0.23,0.02,0.27,61676,0,0.0,0.0,0.04,1844,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24544,0,0.24,0.01,0.25,61676,0,0.0,0.0,0.04,1772,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24356,0,0.24,0.01,0.26,61676,0,0.0,0.0,0.04,1800,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23920,0,0.24,0.01,0.25,61672,0,0.0,0.0,0.04,1800,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24636,0,0.23,0.01,0.25,61676,0,0.0,0.0,0.04,1868,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24100,0,0.23,0.02,0.25,61676,0,0.0,0.0,0.04,1760,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24100,0,0.23,0.01,0.25,61672,0,0.0,0.0,0.04,1868,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24124,0,0.23,0.01,0.25,61676,0,0.0,0.0,0.04,1816,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24780,0,0.22,0.02,0.25,61672,0,0.0,0.0,0.04,1872,11,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,24080,2,0.23,0.02,0.25,61684,2,0.0,0.0,0.04,1708,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23556,2,0.23,0.01,0.26,61684,2,0.0,0.0,0.04,1852,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23832,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1816,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,24008,2,0.23,0.01,0.25,61688,2,0.0,0.0,0.04,1808,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,24084,2,0.21,0.03,0.25,61684,2,0.0,0.0,0.04,1816,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23480,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,1840,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,22800,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1816,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,22816,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1820,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23200,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1808,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23112,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1908,225,0,0
fib_safe-10.i , 0,0.0,0.0,0.14,22624,0,0.23,0.01,0.25,62140,2,0.0,0.0,0.04,1836,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.14,23044,0,0.24,0.0,0.25,62132,2,0.0,0.0,0.04,3948,225,0,0
fib_safe-10.i , 0,0.0,0.0,0.14,23036,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1844,225,0,0
fib_safe-10.i , 0,0.0,0.01,1.15,22000,0,0.24,0.01,0.25,62140,2,0.0,0.0,0.04,3824,225,0,0
fib_safe-10.i , 0,0.0,0.01,1.16,22460,0,0.22,0.02,0.25,62136,2,0.0,0.0,0.04,3836,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.15,22316,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1836,225,0,0
fib_safe-10.i , 0,0.0,0.01,1.14,22344,0,0.24,0.01,0.25,62132,2,0.0,0.0,0.04,3824,225,0,0
fib_safe-10.i , 0,0.0,0.01,1.15,23048,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1816,225,0,0
fib_safe-10.i , 0,0.0,0.01,1.14,22888,0,0.23,0.01,0.25,62136,1,0.0,0.0,0.04,1700,183,0,0
fib_safe-10.i , 0,0.0,0.01,1.16,22300,0,0.23,0.01,0.25,62132,2,0.0,0.0,0.04,3836,225,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,24216,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1852,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23028,2,0.24,0.0,0.27,61684,2,0.0,0.0,0.04,1796,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,22924,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,3900,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,24228,2,0.25,0.01,0.28,61684,2,0.0,0.0,0.04,1680,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23896,2,0.23,0.01,0.25,61688,2,0.0,0.0,0.04,1848,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.15,23324,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1840,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,24208,2,0.22,0.02,0.25,61684,2,0.0,0.0,0.04,1804,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23624,2,0.24,0.0,0.26,61684,2,0.0,0.0,0.04,1808,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,24276,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1840,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23176,2,0.22,0.02,0.25,61684,1,0.0,0.0,0.04,1860,199,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,23660,0,0.23,0.02,0.25,62140,2,0.0,0.0,0.04,1880,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,22328,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,3992,245,0,0
fib_safe-11.i , 0,0.01,0.0,1.15,22104,0,0.23,0.01,0.25,62708,2,0.0,0.0,0.04,1816,245,0,0
fib_safe-11.i , 0,0.0,0.01,1.14,22664,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1824,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,23344,0,0.23,0.01,0.25,62132,12,0.0,0.0,0.04,1736,245,0,0
fib_safe-11.i , 0,0.0,0.01,1.14,23660,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1812,245,0,0
fib_safe-11.i , 0,0.0,0.01,1.14,22920,0,0.24,0.01,0.25,62136,1,0.0,0.0,0.04,1812,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.16,22528,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,3752,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,23660,0,0.24,0.0,0.25,62136,13,0.0,0.0,0.04,1712,245,0,0
fib_safe-11.i , 0,0.0,0.0,0.14,23672,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,1828,245,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23916,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1956,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23912,2,0.22,0.02,0.25,61684,2,0.0,0.0,0.04,1860,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,24056,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1844,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,22648,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1960,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23444,2,0.24,0.01,0.25,61688,2,0.0,0.0,0.04,3872,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23624,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1800,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23396,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1704,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23060,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1816,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23812,2,0.26,0.01,0.27,62672,2,0.0,0.0,0.04,1836,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23448,2,0.23,0.02,0.25,61680,2,0.0,0.0,0.04,1820,265,0,0
